signal_factor,n,seed,protocol,n_iter,variable,is_info,delta
2.0,32,0,Bootstrap,100,$Z_2$,False,0.13142296850573776
2.0,32,0,Bootstrap,100,$Z_3$,False,0.2783088886877132
2.0,32,0,Bootstrap,100,$X_1$,True,0.519810262756035
2.0,32,0,Bootstrap,100,$Z_1$,False,0.06478473627279069
2.0,32,0,Bootstrap,100,$Z_2$,False,0.3252743473491555
2.0,32,0,Bootstrap,100,$Z_3$,False,0.10778770813000982
2.0,32,0,Bootstrap,100,$X_1$,True,0.5405719473202573
2.0,32,0,Bootstrap,100,$Z_1$,False,-0.023485066676391053
2.0,32,0,Bootstrap,100,$Z_2$,False,0.12232672491602736
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.057112852425352134
2.0,32,0,Bootstrap,100,$X_1$,True,0.4784548754194198
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.27983338355344256
2.0,32,0,Bootstrap,100,$Z_3$,False,0.01176400770174979
2.0,32,0,Bootstrap,100,$X_1$,True,0.5964923837396261
2.0,32,0,Bootstrap,100,$Z_1$,False,0.20199479479549476
2.0,32,0,Bootstrap,100,$Z_2$,False,0.21562939854958385
2.0,32,0,Bootstrap,100,$Z_3$,False,0.2373570810998764
2.0,32,0,Bootstrap,100,$X_1$,True,0.48950117233665047
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.24694035230872502
2.0,32,0,Bootstrap,100,$Z_3$,False,0.06512490522141245
2.0,32,0,Bootstrap,100,$X_1$,True,0.34370991822985153
2.0,32,0,Bootstrap,100,$Z_1$,False,0.10162115084720824
2.0,32,0,Bootstrap,100,$Z_2$,False,0.1095472123856438
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0913166051929144
2.0,32,0,Bootstrap,100,$X_1$,True,0.4210744181429169
2.0,32,0,Bootstrap,100,$Z_1$,False,0.1115872730194547
2.0,32,0,Bootstrap,100,$Z_2$,False,0.40369060916666655
2.0,32,0,Bootstrap,100,$Z_3$,False,0.2717576453028301
2.0,32,0,Bootstrap,100,$X_1$,True,0.6367943447145301
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.29934996809544545
2.0,32,0,Bootstrap,100,$Z_3$,False,0.12303572652837413
2.0,32,0,Bootstrap,100,$X_1$,True,0.31669845234207683
2.0,32,0,Bootstrap,100,$Z_1$,False,0.04608029735622887
2.0,32,0,Bootstrap,100,$Z_2$,False,0.04572207472875345
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.029439576396339984
2.0,32,0,Bootstrap,100,$X_1$,True,0.4329748631678778
2.0,32,0,Bootstrap,100,$Z_1$,False,0.13972311273980553
2.0,32,0,Bootstrap,100,$Z_2$,False,0.29175442121461237
2.0,32,0,Bootstrap,100,$Z_3$,False,0.335379019333212
2.0,32,0,Bootstrap,100,$X_1$,True,0.48080142592773556
2.0,32,0,Bootstrap,100,$Z_1$,False,0.06224575191535342
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2173450970399049
2.0,32,0,Bootstrap,100,$Z_3$,False,0.049316030680920164
2.0,32,0,Bootstrap,100,$X_1$,True,0.4488361077491816
2.0,32,0,Bootstrap,100,$Z_1$,False,0.3006144043526038
2.0,32,0,Bootstrap,100,$Z_2$,False,0.09920640362547584
2.0,32,0,Bootstrap,100,$Z_3$,False,0.2475499825611598
2.0,32,0,Bootstrap,100,$X_1$,True,0.48636075053093575
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0760238779468203
2.0,32,0,Bootstrap,100,$Z_2$,False,0.30548324632719304
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0004929112623610621
2.0,32,0,Bootstrap,100,$X_1$,True,0.35738379407236165
2.0,32,0,Bootstrap,100,$Z_1$,False,0.2380891276390018
2.0,32,0,Bootstrap,100,$Z_2$,False,0.3527926017840428
2.0,32,0,Bootstrap,100,$Z_3$,False,0.018372674983117676
2.0,32,0,Bootstrap,100,$X_1$,True,0.4203364343989344
2.0,32,0,Bootstrap,100,$Z_1$,False,0.09057461635586606
2.0,32,0,Bootstrap,100,$Z_2$,False,0.41338363125200406
2.0,32,0,Bootstrap,100,$Z_3$,False,0.042504804223554515
2.0,32,0,Bootstrap,100,$X_1$,True,0.4513918099444414
2.0,32,0,Bootstrap,100,$Z_1$,False,0.024567218287035786
2.0,32,0,Bootstrap,100,$Z_2$,False,0.17386128864577977
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.012848349567098794
2.0,32,0,Bootstrap,100,$X_1$,True,0.5796147009310255
2.0,32,0,Bootstrap,100,$Z_1$,False,0.01681313478188473
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2501331309175767
2.0,32,0,Bootstrap,100,$Z_3$,False,0.16029799333306816
2.0,32,0,Bootstrap,100,$X_1$,True,0.683761985937686
2.0,32,0,Bootstrap,100,$Z_1$,False,-0.04254955114330139
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2028909829619039
2.0,32,0,Bootstrap,100,$Z_3$,False,0.03175258041265572
2.0,32,0,Bootstrap,100,$X_1$,True,0.5453657467601967
2.0,32,0,Bootstrap,100,$Z_1$,False,-0.03177638333888355
2.0,32,0,Bootstrap,100,$Z_2$,False,0.19864689691271886
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.13267973485543472
2.0,32,0,Bootstrap,100,$X_1$,True,0.48078128513694596
2.0,32,0,Bootstrap,100,$Z_1$,False,-0.04962548381429244
2.0,32,0,Bootstrap,100,$Z_2$,False,0.23142310279795164
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.43248200959845073
2.0,32,0,Bootstrap,100,$Z_1$,False,0.04530711207380467
2.0,32,0,Bootstrap,100,$Z_2$,False,0.038148211946154476
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.02137059988622525
2.0,32,0,Bootstrap,100,$X_1$,True,0.5162984183482928
2.0,32,0,Bootstrap,100,$Z_1$,False,0.10637753929772398
2.0,32,0,Bootstrap,100,$Z_2$,False,0.13287092438485937
2.0,32,0,Bootstrap,100,$Z_3$,False,0.07187716936536903
2.0,32,0,Bootstrap,100,$X_1$,True,0.5225758841084434
2.0,32,0,Bootstrap,100,$Z_1$,False,-0.09192020843414328
2.0,32,0,Bootstrap,100,$Z_2$,False,0.34599559582728356
2.0,32,0,Bootstrap,100,$Z_3$,False,0.060078612530047426
2.0,32,0,Bootstrap,100,$X_1$,True,0.5137186887259964
2.0,32,0,Bootstrap,100,$Z_1$,False,0.04713469249561841
2.0,32,0,Bootstrap,100,$Z_2$,False,0.44920115538373473
2.0,32,0,Bootstrap,100,$Z_3$,False,0.08269688612306947
2.0,32,0,Bootstrap,100,$X_1$,True,0.5592059271819854
2.0,32,0,Bootstrap,100,$Z_1$,False,0.05590964982780333
2.0,32,0,Bootstrap,100,$Z_2$,False,0.14916162540687106
2.0,32,0,Bootstrap,100,$Z_3$,False,0.02729091425158936
2.0,32,0,Bootstrap,100,$X_1$,True,0.4084692217504715
2.0,32,0,Bootstrap,100,$Z_1$,False,0.08666677991126548
2.0,32,0,Bootstrap,100,$Z_2$,False,0.3268564993265586
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0068154068154067105
2.0,32,0,Bootstrap,100,$X_1$,True,0.572703627398435
2.0,32,0,Bootstrap,100,$Z_1$,False,-0.0732736915254848
2.0,32,0,Bootstrap,100,$Z_2$,False,0.15772767383964714
2.0,32,0,Bootstrap,100,$Z_3$,False,0.017887364371739656
2.0,32,0,Bootstrap,100,$X_1$,True,0.27602352967702215
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.16830532827538702
2.0,32,0,Bootstrap,100,$Z_3$,False,0.08702218892699065
2.0,32,0,Bootstrap,100,$X_1$,True,0.3791950269480264
2.0,32,0,Bootstrap,100,$Z_1$,False,-0.05701145399413887
2.0,32,0,Bootstrap,100,$Z_2$,False,0.01698754555880111
2.0,32,0,Bootstrap,100,$Z_3$,False,0.006904789824974333
2.0,32,0,Bootstrap,100,$X_1$,True,0.43371722487071773
2.0,32,0,Bootstrap,100,$Z_1$,False,0.030406914368311444
2.0,32,0,Bootstrap,100,$Z_2$,False,0.26604941165215923
2.0,32,0,Bootstrap,100,$Z_3$,False,0.05845595516290514
2.0,32,0,Bootstrap,100,$X_1$,True,0.34902003700741147
2.0,32,0,Bootstrap,100,$Z_1$,False,0.20416652705739402
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2562503967303247
2.0,32,0,Bootstrap,100,$Z_3$,False,0.04791396702440931
2.0,32,0,Bootstrap,100,$X_1$,True,0.4715713106338111
2.0,32,0,Bootstrap,100,$Z_1$,False,0.25141530631928277
2.0,32,0,Bootstrap,100,$Z_2$,False,0.20120740386684943
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.38779298281160735
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.18428566837410054
2.0,32,0,Bootstrap,100,$Z_3$,False,0.086276546540482
2.0,32,0,Bootstrap,100,$X_1$,True,0.5204271647722238
2.0,32,0,Bootstrap,100,$Z_1$,False,0.013755132734912134
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2949530742756088
2.0,32,0,Bootstrap,100,$Z_3$,False,0.11503999472749449
2.0,32,0,Bootstrap,100,$X_1$,True,0.18984040332245922
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.3918983366746658
2.0,32,0,Bootstrap,100,$Z_3$,False,0.09377549842550836
2.0,32,0,Bootstrap,100,$X_1$,True,0.4417948468246484
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.12942846283239362
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.5120040774428865
2.0,32,0,Bootstrap,100,$Z_1$,False,0.022389759927250896
2.0,32,0,Bootstrap,100,$Z_2$,False,0.3142603281366372
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.0737950621682244
2.0,32,0,Bootstrap,100,$X_1$,True,0.5345804383186383
2.0,32,0,Bootstrap,100,$Z_1$,False,-0.08542499306944329
2.0,32,0,Bootstrap,100,$Z_2$,False,0.13322163947163945
2.0,32,0,Bootstrap,100,$Z_3$,False,0.03040535992480997
2.0,32,0,Bootstrap,100,$X_1$,True,0.3563682632946126
2.0,32,0,Bootstrap,100,$Z_1$,False,0.03637146997252749
2.0,32,0,Bootstrap,100,$Z_2$,False,0.15222402085026476
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.009641655456041676
2.0,32,0,Bootstrap,100,$X_1$,True,0.3754987684904967
2.0,32,0,Bootstrap,100,$Z_1$,False,0.10378902538108559
2.0,32,0,Bootstrap,100,$Z_2$,False,0.20501501798425203
2.0,32,0,Bootstrap,100,$Z_3$,False,0.01579895938090914
2.0,32,0,Bootstrap,100,$X_1$,True,0.6881973571771369
2.0,32,0,Bootstrap,100,$Z_1$,False,0.05057949097471148
2.0,32,0,Bootstrap,100,$Z_2$,False,0.023618726714754068
2.0,32,0,Bootstrap,100,$Z_3$,False,0.13033405153548694
2.0,32,0,Bootstrap,100,$X_1$,True,0.5339245823620828
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.29313775870350023
2.0,32,0,Bootstrap,100,$Z_3$,False,0.43158057220557233
2.0,32,0,Bootstrap,100,$X_1$,True,0.5400672244422247
2.0,32,0,Bootstrap,100,$Z_1$,False,-0.006461309693994277
2.0,32,0,Bootstrap,100,$Z_2$,False,0.4138379594261945
2.0,32,0,Bootstrap,100,$Z_3$,False,0.013697004266373103
2.0,32,0,Bootstrap,100,$X_1$,True,0.5453032650795944
2.0,32,0,Bootstrap,100,$Z_1$,False,0.07148955093160092
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2442138680161745
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.26075036075036095
2.0,32,0,Bootstrap,100,$Z_1$,False,0.10994802671471948
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2681757128266895
2.0,32,0,Bootstrap,100,$Z_3$,False,0.036917938738033396
2.0,32,0,Bootstrap,100,$X_1$,True,0.587944780913531
2.0,32,0,Bootstrap,100,$Z_1$,False,0.002179059570752262
2.0,32,0,Bootstrap,100,$Z_2$,False,0.18515273614199756
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.08217906735829494
2.0,32,0,Bootstrap,100,$X_1$,True,0.3321995311244057
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.5549447456213263
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.023814863513540896
2.0,32,0,Bootstrap,100,$X_1$,True,0.5871031746031754
2.0,32,0,Bootstrap,100,$Z_1$,False,0.3318445139241897
2.0,32,0,Bootstrap,100,$Z_2$,False,0.1657511714775164
2.0,32,0,Bootstrap,100,$Z_3$,False,0.1646952759932181
2.0,32,0,Bootstrap,100,$X_1$,True,0.5606676309801313
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.24059815421077002
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.0038655788655788115
2.0,32,0,Bootstrap,100,$X_1$,True,0.40973857011739523
2.0,32,0,Bootstrap,100,$Z_1$,False,0.04418845043845021
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2838454094586096
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.4920917045990121
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.1615443432813164
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.15656375318115856
2.0,32,0,Bootstrap,100,$Z_1$,False,0.12613945509413105
2.0,32,0,Bootstrap,100,$Z_2$,False,0.26425802686571176
2.0,32,0,Bootstrap,100,$Z_3$,False,0.1343116182476698
2.0,32,0,Bootstrap,100,$X_1$,True,0.4885303064990565
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.4816404580578859
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.0018135510323014081
2.0,32,0,Bootstrap,100,$X_1$,True,0.4341060206385796
2.0,32,0,Bootstrap,100,$Z_1$,False,0.07219453480221949
2.0,32,0,Bootstrap,100,$Z_2$,False,0.391608404103881
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.6088531019295362
2.0,32,0,Bootstrap,100,$Z_1$,False,0.03915283691677107
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2886214970985155
2.0,32,0,Bootstrap,100,$Z_3$,False,0.03833034561435289
2.0,32,0,Bootstrap,100,$X_1$,True,0.48793236876156154
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2531585921909101
2.0,32,0,Bootstrap,100,$Z_3$,False,0.09344211958864967
2.0,32,0,Bootstrap,100,$X_1$,True,0.603714862921813
2.0,32,0,Bootstrap,100,$Z_1$,False,0.23527461678221173
2.0,32,0,Bootstrap,100,$Z_2$,False,0.5091938056068797
2.0,32,0,Bootstrap,100,$Z_3$,False,0.1282591540404039
2.0,32,0,Bootstrap,100,$X_1$,True,0.4874621038683542
2.0,32,0,Bootstrap,100,$Z_1$,False,0.08757665945165982
2.0,32,0,Bootstrap,100,$Z_2$,False,0.11172279007756925
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.07134488775113823
2.0,32,0,Bootstrap,100,$X_1$,True,0.51615836559969
2.0,32,0,Bootstrap,100,$Z_1$,False,0.1332490006590752
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2244499871725616
2.0,32,0,Bootstrap,100,$Z_3$,False,0.06452995788933302
2.0,32,0,Bootstrap,100,$X_1$,True,0.3435872007749319
2.0,32,0,Bootstrap,100,$Z_1$,False,0.1365355904721266
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2750890123905285
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.14450695750163978
2.0,32,0,Bootstrap,100,$X_1$,True,0.3499323528638545
2.0,32,0,Bootstrap,100,$Z_1$,False,0.11617347253115762
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2328315973924071
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.5395370045851886
2.0,32,0,Bootstrap,100,$Z_1$,False,0.027143797303917694
2.0,32,0,Bootstrap,100,$Z_2$,False,0.19897165112411086
2.0,32,0,Bootstrap,100,$Z_3$,False,0.41428625706881617
2.0,32,0,Bootstrap,100,$X_1$,True,0.48624258962034705
2.0,32,0,Bootstrap,100,$Z_1$,False,0.049760253023120704
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2705781326838801
2.0,32,0,Bootstrap,100,$Z_3$,False,0.11003597097347129
2.0,32,0,Bootstrap,100,$X_1$,True,0.5302651165037997
2.0,32,0,Bootstrap,100,$Z_1$,False,0.11799331390087264
2.0,32,0,Bootstrap,100,$Z_2$,False,0.4204225185616193
2.0,32,0,Bootstrap,100,$Z_3$,False,0.1872386518962108
2.0,32,0,Bootstrap,100,$X_1$,True,0.37011823858167037
2.0,32,0,Bootstrap,100,$Z_1$,False,0.040866750019278086
2.0,32,0,Bootstrap,100,$Z_2$,False,0.37327242075356537
2.0,32,0,Bootstrap,100,$Z_3$,False,0.031293341750774584
2.0,32,0,Bootstrap,100,$X_1$,True,0.36375669246581577
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.26567535368767237
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.27481866465520977
2.0,32,0,Bootstrap,100,$Z_1$,False,0.08985060728365957
2.0,32,0,Bootstrap,100,$Z_2$,False,0.07937923749045073
2.0,32,0,Bootstrap,100,$Z_3$,False,0.17401231720364185
2.0,32,0,Bootstrap,100,$X_1$,True,0.47946125194945144
2.0,32,0,Bootstrap,100,$Z_1$,False,0.16766579913837365
2.0,32,0,Bootstrap,100,$Z_2$,False,0.29779769948239676
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.5266936188811191
2.0,32,0,Bootstrap,100,$Z_1$,False,-0.006631638242081017
2.0,32,0,Bootstrap,100,$Z_2$,False,0.09398469840860857
2.0,32,0,Bootstrap,100,$Z_3$,False,0.13666961242067988
2.0,32,0,Bootstrap,100,$X_1$,True,0.5710668558022984
2.0,32,0,Bootstrap,100,$Z_1$,False,0.10657797708397565
2.0,32,0,Bootstrap,100,$Z_2$,False,0.12211682191969597
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.039445554955665596
2.0,32,0,Bootstrap,100,$X_1$,True,0.4145275617630044
2.0,32,0,Bootstrap,100,$Z_1$,False,0.022994681804907824
2.0,32,0,Bootstrap,100,$Z_2$,False,0.18331678292252995
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.4032274292276261
2.0,32,0,Bootstrap,100,$Z_1$,False,0.09574968026254815
2.0,32,0,Bootstrap,100,$Z_2$,False,0.5314152473595715
2.0,32,0,Bootstrap,100,$Z_3$,False,0.16011419275864247
2.0,32,0,Bootstrap,100,$X_1$,True,0.5673332757589757
2.0,32,0,Bootstrap,100,$Z_1$,False,0.3149386556302223
2.0,32,0,Bootstrap,100,$Z_2$,False,0.10546347303797021
2.0,32,0,Bootstrap,100,$Z_3$,False,0.03635036977606987
2.0,32,0,Bootstrap,100,$X_1$,True,0.4829145745143233
2.0,32,0,Bootstrap,100,$Z_1$,False,0.04009052630376164
2.0,32,0,Bootstrap,100,$Z_2$,False,0.2664481882228109
2.0,32,0,Bootstrap,100,$Z_3$,False,0.06935568771506295
2.0,32,0,Bootstrap,100,$X_1$,True,0.47422204531579526
2.0,32,0,Bootstrap,100,$Z_1$,False,-0.006732405530348373
2.0,32,0,Bootstrap,100,$Z_2$,False,0.23846145187694168
2.0,32,0,Bootstrap,100,$Z_3$,False,0.13677805432599666
2.0,32,0,Bootstrap,100,$X_1$,True,0.4457993875249615
2.0,32,0,Bootstrap,100,$Z_1$,False,0.20322758977828936
2.0,32,0,Bootstrap,100,$Z_2$,False,0.6211999819694316
2.0,32,0,Bootstrap,100,$Z_3$,False,0.30733363997808927
2.0,32,0,Bootstrap,100,$X_1$,True,0.48489245452045404
2.0,32,0,Bootstrap,100,$Z_1$,False,0.2177266662307331
2.0,32,0,Bootstrap,100,$Z_2$,False,0.12340907219607877
2.0,32,0,Bootstrap,100,$Z_3$,False,0.20370930016349265
2.0,32,0,Bootstrap,100,$X_1$,True,0.3773752161849593
2.0,32,0,Bootstrap,100,$Z_1$,False,0.1747932265855061
2.0,32,0,Bootstrap,100,$Z_2$,False,0.1984445242257742
2.0,32,0,Bootstrap,100,$Z_3$,False,0.05469958283189058
2.0,32,0,Bootstrap,100,$X_1$,True,0.4904803204943493
2.0,32,0,Bootstrap,100,$Z_1$,False,0.15047313797313766
2.0,32,0,Bootstrap,100,$Z_2$,False,0.231031017269701
2.0,32,0,Bootstrap,100,$Z_3$,False,0.20196174216593477
2.0,32,0,Bootstrap,100,$X_1$,True,0.5520058948065949
2.0,32,0,Bootstrap,100,$Z_1$,False,0.06247280228637031
2.0,32,0,Bootstrap,100,$Z_2$,False,0.294750569776018
2.0,32,0,Bootstrap,100,$Z_3$,False,0.07191636488511488
2.0,32,0,Bootstrap,100,$X_1$,True,0.46998563903682244
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.27199959962954723
2.0,32,0,Bootstrap,100,$Z_3$,False,0.04790636959517869
2.0,32,0,Bootstrap,100,$X_1$,True,0.528313398067223
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.07805579976274934
2.0,32,0,Bootstrap,100,$Z_3$,False,0.010833872384572008
2.0,32,0,Bootstrap,100,$X_1$,True,0.5043833770396271
2.0,32,0,Bootstrap,100,$Z_1$,False,0.054515494581818924
2.0,32,0,Bootstrap,100,$Z_2$,False,0.262564314904437
2.0,32,0,Bootstrap,100,$Z_3$,False,0.11810043394800829
2.0,32,0,Bootstrap,100,$X_1$,True,0.5762630823268915
2.0,32,0,Bootstrap,100,$Z_1$,False,0.07427401881257634
2.0,32,0,Bootstrap,100,$Z_2$,False,0.19980263947807764
2.0,32,0,Bootstrap,100,$Z_3$,False,0.024123504176283728
2.0,32,0,Bootstrap,100,$X_1$,True,0.5460875846397326
2.0,32,0,Bootstrap,100,$Z_1$,False,0.00971882233371213
2.0,32,0,Bootstrap,100,$Z_2$,False,0.09274422464780763
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.4693034588642686
2.0,32,0,Bootstrap,100,$Z_1$,False,0.04058610799618245
2.0,32,0,Bootstrap,100,$Z_2$,False,0.4367162397699387
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.3285228997170273
2.0,32,0,Bootstrap,100,$Z_1$,False,0.1515045910654007
2.0,32,0,Bootstrap,100,$Z_2$,False,0.09737607298317474
2.0,32,0,Bootstrap,100,$Z_3$,False,0.09704405327107546
2.0,32,0,Bootstrap,100,$X_1$,True,0.5929614528649456
2.0,32,0,Bootstrap,100,$Z_1$,False,0.12074227994922992
2.0,32,0,Bootstrap,100,$Z_2$,False,0.1229353738243093
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.4983994770118514
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.17796448482768445
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.3521452505827507
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.26658200322582437
2.0,32,0,Bootstrap,100,$Z_3$,False,0.013706345737595882
2.0,32,0,Bootstrap,100,$X_1$,True,0.4995252030106456
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.20738184289853545
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0038922769089695386
2.0,32,0,Bootstrap,100,$X_1$,True,0.4745253750538678
2.0,32,0,Bootstrap,100,$Z_1$,False,0.02547547938172956
2.0,32,0,Bootstrap,100,$Z_2$,False,0.24420042408142217
2.0,32,0,Bootstrap,100,$Z_3$,False,0.06756516192836193
2.0,32,0,Bootstrap,100,$X_1$,True,0.32272591605851586
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.08319139277787313
2.0,32,0,Bootstrap,100,$Z_3$,False,0.03642006790831287
2.0,32,0,Bootstrap,100,$X_1$,True,0.4076653606041696
2.0,32,0,Bootstrap,100,$Z_1$,False,0.09856363254800726
2.0,32,0,Bootstrap,100,$Z_2$,False,0.19692315142446026
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.006143332795377265
2.0,32,0,Bootstrap,100,$X_1$,True,0.46367962170376087
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.1277163759265667
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0
2.0,32,0,Bootstrap,100,$X_1$,True,0.49389298660897873
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.04825868715313719
2.0,32,0,Bootstrap,100,$Z_3$,False,0.01028554917999891
2.0,32,0,Bootstrap,100,$X_1$,True,0.5118211229811975
2.0,32,0,Bootstrap,100,$Z_1$,False,0.0
2.0,32,0,Bootstrap,100,$Z_2$,False,0.060941100226174605
2.0,32,0,Bootstrap,100,$Z_3$,False,-0.024740710678210487
2.0,32,0,Bootstrap,100,$X_1$,True,0.26067526223776216
2.0,32,0,Bootstrap,100,$Z_1$,False,0.1539063254947579
2.0,32,0,Bootstrap,100,$Z_2$,False,0.4552941207329304
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0034832369089370374
2.0,32,0,Bootstrap,100,$X_1$,True,0.465355713900899
2.0,32,0,Bootstrap,100,$Z_1$,False,0.08436520216590182
2.0,32,0,Bootstrap,100,$Z_2$,False,0.23934973203554244
2.0,32,0,Bootstrap,100,$Z_3$,False,0.0004381049575545859
2.0,32,0,K-Fold CV,100,$X_1$,True,-5.551115123125783e-17
2.0,32,0,K-Fold CV,100,$Z_1$,False,-5.551115123125783e-17
2.0,32,0,K-Fold CV,100,$Z_2$,False,0.0
2.0,32,0,K-Fold CV,100,$Z_3$,False,0.0
2.0,32,0,K-Fold CV,100,$X_1$,True,-0.20833333333333315
2.0,32,0,K-Fold CV,100,$Z_1$,False,0.5833333333333331
2.0,32,0,K-Fold CV,100,$Z_2$,False,0.45833333333333315
2.0,32,0,K-Fold CV,100,$Z_3$,False,0.0
2.0,32,0,K-Fold CV,100,$X_1$,True,0.0
